MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13,Spectral_Centroid,Zero_Crossing_Rate,Chroma_1,Chroma_2,Chroma_3,Chroma_4,Chroma_5,Chroma_6,Chroma_7,Chroma_8,Chroma_9,Chroma_10,Chroma_11,Chroma_12,label
-235.9454040527344,112.74890899658205,42.37281036376953,14.784795761108398,14.724815368652344,19.501924514770508,18.63929748535156,16.62053871154785,14.952230453491213,13.290908813476562,9.4613676071167,6.789413928985596,7.528063774108887,2258.759465199942,0.0090915476363109,0.8864539265632629,0.933421790599823,0.9249085187911988,0.8880453705787659,0.8428003191947937,0.7899283170700073,0.7159661054611206,0.6768664121627808,0.6631746292114258,0.6917277574539185,0.7456530332565308,0.7936421632766724,silence
-319.9823303222656,121.2462921142578,44.0254135131836,14.36068058013916,17.891557693481445,23.534666061401367,20.914772033691406,15.829307556152344,14.33855438232422,13.104291915893556,10.083843231201172,8.142353057861328,8.681846618652344,1863.8043569744543,0.0065493130075406,0.9073585867881776,0.9467301964759828,0.9256132245063782,0.8736386299133301,0.8114493489265442,0.7438051700592041,0.6595214605331421,0.6203134655952454,0.6094138026237488,0.6501163244247437,0.727889895439148,0.7981917858123779,silence
-315.6073913574219,148.83944702148438,33.194583892822266,12.385361671447754,20.69474983215332,18.56730079650879,15.419137001037598,14.60379409790039,14.36232089996338,14.188722610473633,8.78747272491455,6.203299522399902,9.22145938873291,1187.2633223837315,0.005393751812645,0.8631300926208496,0.9081485867500304,0.9029356241226196,0.8656573295593262,0.8208923935890198,0.772122859954834,0.6980550289154053,0.6590957045555115,0.6498892903327942,0.6703299283981323,0.7179421186447144,0.7726172208786011,silence
-318.29815673828125,146.3697509765625,32.08468246459961,10.966650009155272,20.21559333801269,18.45705986022949,15.688453674316406,14.527196884155272,13.818352699279783,13.560193061828612,8.798100471496582,6.473607540130615,8.767446517944336,1360.0518534298044,0.0061403349767981,0.8399893045425415,0.8890857100486755,0.8975980877876282,0.8816773891448975,0.8549805283546448,0.8172925114631653,0.7451351284980774,0.7011492252349854,0.6809922456741333,0.6852266788482666,0.71697598695755,0.7539355158805847,silence
-316.7213134765625,123.37123107910156,44.3679313659668,15.155839920043944,17.942808151245117,23.35698699951172,19.83043098449707,15.73896312713623,14.817277908325195,13.748046875,10.372782707214355,8.951927185058594,9.97812557220459,1695.1913097679912,0.0057732743619489,0.9381594657897948,0.9500584602355956,0.9085106253623962,0.8450974225997925,0.7789121270179749,0.7030037641525269,0.6188825368881226,0.5901798605918884,0.5988753437995911,0.6611154079437256,0.7541110515594482,0.8413156867027283,silence
-241.24253845214844,111.99557495117188,42.82002258300781,14.376426696777344,13.632316589355469,19.555095672607425,19.26569366455078,16.970308303833008,15.234182357788086,13.562793731689451,9.351849555969238,6.704244136810303,7.2977824211120605,2215.3030531170034,0.008477514138631,0.9233508706092834,0.9437313675880432,0.9154560565948486,0.8690624833106995,0.817843496799469,0.7559993863105774,0.6860198378562927,0.6616953015327454,0.6666233539581299,0.7112698554992676,0.7718969583511353,0.8322217464447021,silence
-293.90771484375,115.5940933227539,43.06539916992188,16.714618682861328,17.073753356933594,17.597057342529297,18.124067306518555,15.033461570739746,13.613408088684082,12.870479583740234,8.676043510437012,5.896908760070801,6.835895538330078,2289.470726126492,0.0089272766821345,0.866092324256897,0.9103853702545166,0.905582070350647,0.8847789168357849,0.8510403037071228,0.8070178031921387,0.7385960817337036,0.7078626751899719,0.6839426755905151,0.6932848691940308,0.7272635102272034,0.7617851495742798,silence
-277.4996643066406,120.69208526611328,39.91082763671875,12.66835880279541,16.6741886138916,22.864784240722656,20.9339656829834,16.649232864379883,14.967543601989746,13.59427261352539,9.479641914367676,7.247037887573242,8.317137718200684,1812.089712303405,0.0068778549158932,0.9647971391677856,0.9578107595443726,0.88657546043396,0.8020162582397461,0.7243481874465942,0.6502007246017456,0.5904329419136047,0.5927954912185669,0.6316027045249939,0.7103686332702637,0.7972335815429688,0.8817170262336731,silence
-245.37942504882807,108.85894012451172,45.720252990722656,18.161190032958984,15.532130241394045,15.993948936462402,15.831645965576172,15.374714851379396,14.595993041992188,13.274654388427734,10.04659366607666,7.201108455657959,7.1772284507751465,2312.5374994961235,0.0088627012035962,0.9466676115989684,0.9518172144889832,0.9056753516197203,0.838078498840332,0.774588406085968,0.7039692401885986,0.6376659870147705,0.6311188340187073,0.6506863236427307,0.7101538181304932,0.7859882712364197,0.8610056042671204,silence
-244.72071838378903,90.75731658935548,48.86902618408203,27.53069496154785,21.04226493835449,18.90070343017578,16.987489700317383,14.57964038848877,13.441069602966309,13.245917320251465,11.289822578430176,8.662801742553711,8.147517204284668,2624.5088376692515,0.0078589490284222,0.9669904708862304,0.9546202421188354,0.8917062878608704,0.815828263759613,0.7433061003684998,0.6665756106376648,0.6199961304664612,0.6118699312210083,0.642412006855011,0.7131885290145874,0.7918286323547363,0.89817214012146,silence
-286.15338134765625,107.3452377319336,47.51314163208008,24.84453392028809,19.00404930114746,18.73343086242676,17.1508846282959,15.49626636505127,13.974689483642578,12.020540237426758,8.891731262207031,6.568781852722168,6.867245197296143,2041.2094660230848,0.0073616045533642,0.8935288190841675,0.9413792490959167,0.9215973615646362,0.8634692430496216,0.7953360676765442,0.7283233404159546,0.6511319875717163,0.6193724870681763,0.6210149526596069,0.6619983315467834,0.7317458987236023,0.7971827387809753,silence
-286.8899230957031,106.55458068847656,47.23667526245117,25.22406578063965,19.334325790405277,18.05718421936035,16.644649505615234,15.35295867919922,13.711997985839844,11.980137825012209,8.751204490661621,6.541817665100098,7.519420146942139,2014.0405089126327,0.0072902316560324,0.9329670667648317,0.9351037740707396,0.8876794576644897,0.8232323527336121,0.7583184838294983,0.6854537129402161,0.6301506161689758,0.6208943724632263,0.6479384303092957,0.7081438302993774,0.7807646989822388,0.8606608510017395,silence
-320.2651672363281,89.39268493652344,49.04658508300781,28.261035919189453,21.711864471435547,19.92763900756836,16.974567413330078,14.256739616394045,12.988998413085938,13.02410125732422,11.343802452087402,8.7965087890625,7.986445426940918,2591.3574299110323,0.0081206496519721,0.9491506814956664,0.965671956539154,0.9207556843757628,0.8513855338096619,0.7811111211776733,0.7094922065734863,0.641847550868988,0.6261364221572876,0.6369535326957703,0.6910480260848999,0.7661420106887817,0.8469120264053345,silence
-250.83262634277344,101.42495727539062,47.906620025634766,20.836069107055664,15.8185453414917,15.98317527770996,16.709272384643555,15.760689735412598,14.374018669128418,13.208463668823242,10.617890357971191,7.917417049407959,7.181362152099609,2518.9054751800763,0.0097429669373549,0.9431292414665222,0.9513057470321656,0.9051302075386048,0.8412042856216431,0.7793126702308655,0.7106797695159912,0.6421428322792053,0.6268699169158936,0.6406856179237366,0.6999107599258423,0.7765620350837708,0.8538574576377869,silence
-275.8935852050781,121.53533172607422,39.15788269042969,13.10117530822754,16.551578521728516,21.82755470275879,20.41864776611328,16.791990280151367,14.970013618469238,13.530898094177246,9.449413299560549,6.465279579162598,7.795616149902344,1844.6410812204251,0.0072823013341067,0.9313135743141174,0.9628545641899108,0.9212502837181092,0.8458949327468872,0.7613933086395264,0.6781184077262878,0.6032677888870239,0.5888360738754272,0.6074937582015991,0.6737939119338989,0.7539326548576355,0.8328791856765747,silence
-296.7989196777344,114.14173126220705,45.246212005615234,17.895984649658203,17.039081573486328,18.67721939086914,18.8527946472168,16.051809310913086,14.672962188720703,13.51638412475586,9.33923053741455,6.501402378082275,7.106922149658203,2189.2049330013483,0.0077898419373549,0.8942143321037292,0.9337741732597352,0.9179781079292296,0.8823074102401733,0.8379977345466614,0.7854441404342651,0.7110387682914734,0.6867759823799133,0.6706084609031677,0.6904308199882507,0.7386783361434937,0.7820414304733276,silence
-272.8834533691406,123.82879638671876,37.57448959350586,12.151480674743652,17.125675201416016,22.375638961791992,20.605579376220703,16.667856216430664,14.449238777160645,13.560243606567385,9.662766456604004,7.8442063331604,9.39658546447754,1686.0025240747673,0.0059522730568445,0.9669713973999025,0.9615274667739868,0.8884059190750122,0.8022432327270508,0.7250832319259644,0.6504731178283691,0.5919771194458008,0.5955631136894226,0.634273886680603,0.712887704372406,0.7987684607505798,0.8822240233421326,silence
-292.9496765136719,115.59442138671876,41.85309982299805,16.433073043823242,17.509357452392578,17.265432357788086,17.701093673706055,14.9463472366333,13.28725528717041,12.814321517944336,8.993399620056152,5.852485656738281,6.806710243225098,2330.160240721048,0.0100216611078886,0.865071713924408,0.9132453799247742,0.9026402831077576,0.8718773722648621,0.8303238749504089,0.7837565541267395,0.7172034978866577,0.6826114058494568,0.6627209186553955,0.6768317818641663,0.7189339995384216,0.7680075168609619,silence
-268.2548522949219,102.9809341430664,43.341102600097656,16.781970977783203,11.062773704528809,16.46014976501465,19.83635711669922,18.43807983398437,15.506957054138184,12.607576370239258,10.250751495361328,8.023778915405273,7.120824337005615,2227.0683888273616,0.0085556844547563,0.9103327989578248,0.9381003975868224,0.9203948378562928,0.8931021094322205,0.8536564707756042,0.7863162755966187,0.7219460010528564,0.6945732831954956,0.6910336017608643,0.7109890580177307,0.7570803761482239,0.8135198950767517,silence
-242.22772216796875,94.45992279052734,48.97105026245117,26.261945724487305,19.213565826416016,18.515878677368164,16.691329956054688,14.37815284729004,13.132132530212402,12.885947227478027,11.566899299621582,9.458329200744627,8.884199142456055,2503.8192279074715,0.0080345490139211,0.9503574371337892,0.9589158892631532,0.9068249464035034,0.8328645825386047,0.7597508430480957,0.6869691014289856,0.627100944519043,0.6269765496253967,0.6392505764961243,0.6882197260856628,0.766909658908844,0.8548704981803894,silence
-302.1291198730469,110.43338775634766,47.238372802734375,19.623964309692383,16.552982330322266,16.443559646606445,15.664774894714355,15.556490898132324,14.861040115356444,13.81558609008789,10.251758575439451,7.238627910614014,7.000704765319824,2151.22213807699,0.0084106728538283,0.8850733637809753,0.9304603338241576,0.919357419013977,0.8771363496780396,0.8276774883270264,0.7739791870117188,0.7008770108222961,0.6735684871673584,0.6638375520706177,0.6879356503486633,0.7358567714691162,0.7839826345443726,silence
-289.20635986328125,106.27796173095705,49.57722854614258,25.28932762145996,18.045778274536133,18.371326446533203,17.364459991455078,15.65872859954834,14.217865943908691,12.261296272277832,9.173585891723633,7.031357765197754,7.020766258239746,2116.2624450492663,0.0075451348607888,0.9041089415550232,0.9465572237968444,0.9212541580200196,0.8611770272254944,0.7927750945091248,0.7250237464904785,0.6460390686988831,0.6232497096061707,0.626449465751648,0.6695789098739624,0.7412248849868774,0.8008209466934204,silence
-287.63555908203125,108.13253021240234,49.75866317749024,23.71931266784668,16.644750595092773,17.752178192138672,16.61908531188965,14.74724006652832,13.319074630737305,12.140674591064451,9.776055335998535,8.261507034301758,7.90939474105835,2157.626637272651,0.0081319786832946,0.9359559416770936,0.9208862781524658,0.8615620732307434,0.7905945181846619,0.7232537865638733,0.6498944759368896,0.6259358525276184,0.6348651647567749,0.659550130367279,0.7212990522384644,0.7890595197677612,0.8831799626350403,silence
-302.575927734375,109.74777221679688,48.00542449951172,21.180402755737305,17.61815071105957,16.53411102294922,15.139906883239746,15.202359199523926,14.94647979736328,13.565387725830078,9.968791007995604,7.270956516265869,7.463393211364746,2069.9932333571096,0.0076697542053364,0.8513140678405762,0.9045406579971312,0.9109718203544616,0.8901618123054504,0.8600577712059021,0.8157736659049988,0.7440810799598694,0.7131968140602112,0.6893030405044556,0.694025993347168,0.7192579507827759,0.7430366277694702,silence
-240.60096740722656,96.5353546142578,48.71352005004883,25.44472885131836,17.577394485473633,17.755630493164062,16.92295265197754,14.710563659667969,13.414436340332031,12.9234037399292,11.772920608520508,9.865975379943848,9.628325462341309,2408.343155729344,0.007975638051044,0.948573648929596,0.9631655812263488,0.9142541289329528,0.8416281938552856,0.768798828125,0.6972197890281677,0.6361514925956726,0.6358637809753418,0.6442309617996216,0.6876808404922485,0.7630199790000916,0.8463484644889832,silence
-267.71051025390625,102.70259857177734,43.571380615234375,17.950180053710938,12.320487022399902,17.709970474243164,20.86881446838379,18.966358184814453,15.812349319458008,12.544200897216797,10.287107467651367,7.833522319793701,7.09625768661499,2165.3073987187227,0.0082656612529002,0.913218080997467,0.9396371245384216,0.9194382429122924,0.8886756300926208,0.8463752269744873,0.7763347029685974,0.7091055512428284,0.6808953285217285,0.67867511510849,0.70293128490448,0.7556809186935425,0.816604733467102,silence
-275.6452331542969,112.22154998779295,43.34314727783203,17.319496154785156,17.326745986938477,17.736927032470703,18.026206970214844,15.415605545043944,13.551759719848633,13.067526817321776,9.952651023864746,6.6005859375,6.911650657653809,2330.5960737329456,0.009381570838167,0.8851854801177979,0.9295682907104492,0.908726692199707,0.8643300533294678,0.8126699924468994,0.7611538767814636,0.6900161504745483,0.6525965332984924,0.6375992298126221,0.6656956076622009,0.7228171229362488,0.7816197276115417,silence
-276.4219055175781,122.2696304321289,39.13577651977539,12.925209999084473,16.4727783203125,21.57245445251465,19.920419692993164,15.87682819366455,13.667823791503906,12.64579963684082,9.059913635253906,7.568865776062012,9.145054817199709,1820.5159330304532,0.0063023401247099,0.948228657245636,0.9547482132911682,0.8974318504333496,0.8268141746520996,0.7611814737319946,0.6935031414031982,0.6371280550956726,0.6333783268928528,0.6589441299438477,0.7202845811843872,0.787745475769043,0.8596062660217285,silence
-259.0980529785156,94.06407165527344,47.29429244995117,23.18781280517578,16.939428329467773,17.3735294342041,18.12143325805664,15.891168594360352,14.603708267211914,13.518765449523926,11.302391052246094,8.123494148254395,7.443472862243652,2519.775800635646,0.00936797600058,0.9314970970153807,0.947109043598175,0.9094518423080444,0.8560389280319214,0.8022916913032532,0.7379208207130432,0.6657266616821289,0.6385093927383423,0.6414877772331238,0.6904967427253723,0.7612767815589905,0.8361304998397827,silence
-244.2900238037109,107.5487060546875,44.70442581176758,17.754186630249023,15.568628311157228,19.03392791748047,18.388715744018555,15.891925811767578,13.910405158996582,13.01473903656006,9.402097702026367,7.759352207183838,8.139013290405273,2308.045304267776,0.0082996483468677,0.8809803128242493,0.9221002459526062,0.92426860332489,0.9054871201515198,0.8731278777122498,0.8207178115844727,0.7514237761497498,0.7089454531669617,0.6846089959144592,0.6956064701080322,0.730476975440979,0.780949592590332,silence
-299.6613464355469,111.18744659423828,44.68585205078125,18.63013458251953,18.375192642211918,18.209487915039062,18.43407821655273,16.237977981567383,14.560548782348633,12.85292625427246,8.707786560058594,6.389957904815674,7.268455982208252,2325.2956033714936,0.0081444406177494,0.8866158723831177,0.9306741952896118,0.9269021153450012,0.901345193386078,0.8602498769760132,0.8055567145347595,0.7371954321861267,0.711306631565094,0.6888310313224792,0.6991938948631287,0.737974226474762,0.7727410197257996,silence
-320.0581359863281,89.894775390625,48.60484313964844,27.577037811279297,21.81678771972656,19.72247886657715,16.93845558166504,14.509800910949709,13.273508071899414,13.410573959350586,11.42107105255127,8.87794017791748,8.235489845275879,2525.4122439647663,0.007943916763341,0.9626491665840148,0.9459443092346193,0.8854283094406128,0.8138410449028015,0.7450261116027832,0.6690055727958679,0.629849910736084,0.6222066283226013,0.6538406610488892,0.7227186560630798,0.7948387265205383,0.9037466645240784,silence
-252.5557556152344,99.7790756225586,51.31977844238281,28.374526977539062,21.471323013305664,17.761816024780273,15.200498580932615,13.6314697265625,13.539249420166016,13.26919174194336,10.756020545959473,7.704197883605957,7.379256725311279,2156.336173113225,0.0077014754930394,0.8735269904136658,0.9219984412193298,0.9128584861755372,0.8792027235031128,0.8404039144515991,0.7815694808959961,0.7118584513664246,0.6868867874145508,0.6740196347236633,0.6902762651443481,0.728854238986969,0.7707564234733582,silence
-277.4550170898437,102.264892578125,47.61796569824219,25.648408889770508,19.450157165527344,18.16549301147461,17.472686767578125,15.708943367004396,14.283927917480469,12.052040100097656,9.204998970031738,6.968755722045898,8.201478004455566,2042.4351875370512,0.0072551116589327,0.8946108818054199,0.942228615283966,0.9255274534225464,0.8789443969726562,0.8253734111785889,0.762906014919281,0.6887382864952087,0.651134729385376,0.6435490250587463,0.6758710145950317,0.738795280456543,0.7996712923049927,silence
-277.369140625,100.36189270019533,45.60055541992188,25.370105743408203,19.67003059387207,17.76325225830078,17.512584686279297,15.987475395202637,14.478360176086426,12.606240272521973,9.70422077178955,7.380455493927002,9.037395477294922,2057.530564067076,0.0068212097592807,0.9097512364387512,0.9373289942741394,0.9163591861724854,0.8779191374778748,0.8327762484550476,0.7737738490104675,0.7064375877380371,0.6755330562591553,0.6653894782066345,0.6952675580978394,0.7454427480697632,0.8090473413467407,silence
-313.38641357421875,102.33439636230467,52.91289520263672,28.58247947692871,20.957332611083984,17.968994140625,15.992091178894045,14.423177719116213,14.05105209350586,13.595621109008787,10.84371280670166,7.442876815795898,7.271189212799072,1984.2358874372787,0.0074760277697215,0.8183645009994507,0.885029137134552,0.9006649851799011,0.8928065896034241,0.8756808042526245,0.8331664204597473,0.7699965834617615,0.7319372892379761,0.6992740035057068,0.6913964748382568,0.70383620262146,0.7233442664146423,silence
-319.6661682128906,90.1716766357422,48.18672180175781,27.49503326416016,21.481016159057617,19.84238624572754,17.36385154724121,14.813558578491213,13.322650909423828,13.499482154846191,11.29203987121582,9.38555908203125,8.736637115478516,2454.685680636024,0.0081546367459396,0.9644575715065002,0.9442894458770752,0.8807709217071533,0.8084757328033447,0.739212155342102,0.6626665592193604,0.6245875954627991,0.6194906234741211,0.6544284820556641,0.7257852554321289,0.7985303401947021,0.9073585867881776,silence
-302.7134094238281,108.47384643554688,44.65557861328125,19.11775016784668,17.962646484375,18.476945877075195,19.0106143951416,16.861167907714844,15.069791793823242,12.91587257385254,8.68732738494873,6.483355045318604,7.3374714851379395,2313.5140836641617,0.0084423941415313,0.8830888867378235,0.9352269172668456,0.9377095699310304,0.9132071137428284,0.8711833357810974,0.8145692348480225,0.7438918352127075,0.7160822153091431,0.6926125288009644,0.6995683312416077,0.7351847290992737,0.7649810314178467,silence
-290.5365905761719,112.39076232910156,42.439903259277344,16.885826110839844,15.469064712524414,18.93032455444336,18.21126747131348,16.16106414794922,13.73394775390625,13.010645866394045,9.56553077697754,8.079854011535645,9.164567947387695,2119.5063819389998,0.007885005800464,0.9028757810592652,0.93546861410141,0.922167420387268,0.886674165725708,0.8418956398963928,0.7826945185661316,0.7155894041061401,0.6828383207321167,0.6694917678833008,0.6949574947357178,0.743019700050354,0.803126871585846,silence
-256.7256774902344,96.10772705078124,47.582515716552734,22.43268775939941,16.212125778198242,17.01055145263672,18.1041259765625,16.34878921508789,14.82206916809082,13.695070266723633,11.490277290344238,8.44791316986084,7.4187822341918945,2489.975083831696,0.0095447088892111,0.9426299333572388,0.951322078704834,0.9044182300567628,0.8427039980888367,0.7833073735237122,0.7150095105171204,0.6412091255187988,0.6178413033485413,0.6275525689125061,0.6868220567703247,0.7686984539031982,0.8502574563026428,silence
-208.5874481201172,126.5536117553711,40.64617919921875,7.90533447265625,16.622135162353516,20.04391098022461,16.723922729492188,14.450594902038574,14.28887939453125,12.495710372924805,8.349907875061035,6.80142879486084,8.488606452941895,2312.675680710425,0.0096727269431554,0.9175529479980468,0.957316756248474,0.9322946667671204,0.8766078948974609,0.7925410866737366,0.7062416672706604,0.6281620860099792,0.5962105989456177,0.5862472057342529,0.6199390292167664,0.7050758600234985,0.8002795577049255,silence
-243.80209350585935,102.26486206054688,45.67524719238281,20.05367660522461,18.0836124420166,18.777772903442383,19.2899227142334,17.126325607299805,14.893817901611328,13.196097373962402,9.621260643005373,7.251470565795898,7.104296684265137,2463.6136851639944,0.0086100638051044,0.8892112374305725,0.9343977570533752,0.9386335611343384,0.91910982131958,0.8838392496109009,0.8304218649864197,0.7629257440567017,0.7229008674621582,0.6987311244010925,0.7049681544303894,0.7341641187667847,0.7820438742637634,silence
-282.22705078125,119.03165435791016,41.2681999206543,14.855177879333496,15.739564895629885,20.858625411987305,18.909278869628903,15.548967361450195,13.627543449401855,12.42517375946045,8.925936698913574,7.865622997283935,9.114810943603516,1913.7111604632232,0.0070511890951276,0.9380066394805908,0.93058979511261,0.8853088617324829,0.8335123062133789,0.7782496213912964,0.7109697461128235,0.6676643490791321,0.6505330801010132,0.6731306314468384,0.7245056629180908,0.783423125743866,0.8763845562934875,silence
-304.5199890136719,107.95704650878906,48.28709411621094,23.151716232299805,19.30135154724121,17.255586624145508,15.458919525146484,14.95089626312256,14.73308277130127,13.515265464782717,9.821212768554688,6.968155384063721,7.530540943145752,1990.0529509882624,0.0073038264936194,0.8381806015968323,0.8996055722236633,0.9144588112831116,0.9003525376319885,0.8740307092666626,0.8340189456939697,0.765403687953949,0.7292921543121338,0.7004106640815735,0.6969296932220459,0.7140569686889648,0.7345110177993774,silence
-311.3280944824219,97.73602294921876,48.79440689086914,26.82468032836914,20.40712547302246,19.067222595214844,15.99093246459961,14.3032808303833,13.56631565093994,13.499866485595703,11.389915466308594,8.906320571899414,8.248966217041016,2206.490046398169,0.0081047890081206,0.906408965587616,0.956010103225708,0.9345858693122864,0.8794624209403992,0.8156160712242126,0.7422499656677246,0.6662617325782776,0.6413058042526245,0.6422093510627747,0.6769720911979675,0.7372773289680481,0.8013230562210083,silence
-277.2810363769531,102.2885513305664,48.52861785888672,24.71951103210449,17.134424209594727,17.144853591918945,17.382436752319336,15.564391136169434,14.61885929107666,13.381155967712402,11.269643783569336,9.084362983703612,9.4534330368042,2025.201023909783,0.0062536252900232,0.8920318484306335,0.928556740283966,0.9175146818161012,0.8865169286727905,0.846656858921051,0.7906020283699036,0.7212223410606384,0.683524489402771,0.6649700403213501,0.6854005455970764,0.7293539643287659,0.7884001731872559,silence
